track_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,genre
1RLls1CL1bLba1ldhFDtG7,8,9,9,9,9,9,8,5,5,5,4,5,5,4,4,4,5,5,5,4,5,4,4,5,4,4,5,4,4,6,5,4,5,4,4,5,4,4,5,4,5,6,4,5,4,4,5,5,4,5,5,6,6,5,4,5,4,4,5,5,4,5,4,4,5,6,4,5,4,4,5,4,3,4,4,4,5,5,5,6,5,5,5,5,6,5,5,6,6,5,6,9,9,9,9,9,9,9,9,9,7,3,3,6,4,4,4,4,4,4,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,happy
1RMwzsPpiRZhOetMHvrWIm,8,6,4,6,3,4,6,7,2,5,6,2,5,7,5,3,5,5,2,2,2,3,3,5,6,4,5,5,8,9,9,8,7,3,5,3,4,4,5,3,2,5,4,4,3,4,4,6,3,2,4,3,6,6,5,5,4,4,6,7,5,4,1,2,1,2,2,4,4,3,4,5,4,2,3,3,3,1,4,6,2,6,8,6,4,5,7,9,9,8,7,4,6,4,6,5,6,4,2,4,5,3,3,4,4,7,3,3,3,4,5,7,6,5,5,3,5,6,5,4,1,2,2,2,2,4,5,5,j-idol
1RNtN6KGi2gz6fL3cS3fMU,0,5,4,3,1,4,2,4,1,4,6,7,3,6,7,4,9,3,2,2,3,1,6,4,5,1,1,4,4,3,4,8,3,1,0,1,1,3,0,3,5,2,2,0,5,4,4,4,3,8,5,1,1,2,3,1,2,8,4,3,2,4,4,4,3,7,3,2,2,2,2,1,3,2,4,2,1,1,3,5,7,8,9,8,7,6,5,8,5,5,5,7,6,7,6,7,8,6,8,9,8,6,7,3,7,6,5,5,6,7,7,6,6,7,5,8,8,9,8,8,5,7,7,5,4,7,8,7,kids
1ROhZEUOmH3tsgABG4LqAY,5,7,4,5,4,3,2,1,6,5,3,4,3,5,2,3,4,8,7,5,6,5,4,2,2,5,7,6,3,4,3,2,3,4,5,9,5,6,4,7,9,2,4,7,4,3,4,5,5,3,4,6,7,3,5,4,8,3,2,9,6,8,5,9,6,3,3,5,5,8,7,4,4,8,6,3,2,6,5,4,2,3,5,1,0,2,7,9,9,4,5,5,2,1,3,7,5,1,2,3,0,0,1,4,7,4,4,5,4,3,1,4,6,3,2,3,5,3,1,1,6,5,5,7,4,6,8,4,synth-pop
1RQCV77srACEfKD1Ih9iNA,3,3,3,6,6,4,2,4,3,4,2,3,2,6,4,5,3,2,5,4,5,2,5,3,3,3,4,2,4,4,3,4,4,4,5,5,5,5,6,6,6,4,7,5,5,6,5,6,6,9,9,5,6,6,5,6,5,7,4,3,5,5,5,2,4,2,1,2,1,4,6,3,7,6,7,7,1,4,2,5,3,5,5,4,7,6,6,5,5,9,7,7,8,7,7,5,5,7,6,9,6,4,2,2,2,1,3,2,2,1,8,7,3,2,5,2,4,3,3,6,3,3,4,2,5,1,5,3,synth-pop
1RTckZCdsaFH8q7e6Awr9E,1,4,2,2,1,3,5,2,5,3,5,5,5,2,4,5,4,3,3,6,5,4,1,4,6,4,2,4,7,6,4,2,6,4,5,2,6,6,7,3,6,7,6,4,3,7,5,6,2,4,4,4,2,2,6,4,1,1,8,4,7,5,5,7,7,6,5,8,7,4,3,7,4,5,2,7,8,4,7,3,5,6,4,6,4,7,5,6,4,5,2,3,2,8,7,8,7,3,7,6,5,5,3,7,5,6,3,6,7,3,5,2,1,3,3,5,7,4,3,6,4,2,6,3,2,4,2,2,honky-tonk
1RZ7TBM8Q77L44fC1f97qU,8,5,4,3,3,4,5,2,1,8,4,8,6,2,2,4,6,8,5,7,5,3,5,6,7,7,3,4,1,2,5,3,3,5,4,4,3,4,4,3,4,5,2,3,3,3,5,3,2,7,5,6,6,4,4,3,3,5,4,5,2,4,7,9,6,5,4,3,5,4,4,1,5,7,5,9,4,2,2,7,6,8,3,8,3,5,5,8,6,6,3,2,2,3,7,2,4,5,5,4,3,4,3,2,4,3,2,4,2,3,4,2,3,5,5,6,7,6,5,4,5,4,7,3,3,4,8,8,sertanejo
1RassIaNyHc5jjD3oRyK8t,2,2,2,3,3,2,1,1,1,3,9,5,4,2,3,2,3,4,4,3,3,3,2,2,3,2,3,2,6,6,5,4,4,2,3,3,3,3,6,6,3,3,6,5,7,8,9,5,6,4,5,9,5,5,4,5,4,4,3,3,2,2,2,2,9,7,5,6,6,6,7,4,4,4,3,3,2,2,2,4,9,9,9,3,5,6,5,3,2,3,2,5,9,4,4,6,5,8,7,5,9,9,9,6,6,9,4,3,2,4,7,4,4,3,4,2,1,2,4,3,2,2,3,3,9,6,3,3,emo
1RfB1vZYB2mi6RSSwgMU6c,4,2,2,3,7,7,6,5,3,2,5,9,9,9,8,6,5,6,7,8,7,6,5,2,0,0,4,3,3,3,4,6,7,3,3,3,4,4,6,3,3,4,2,3,1,2,5,8,8,8,3,3,5,5,5,5,5,5,5,5,3,3,4,3,3,4,3,2,2,4,5,3,3,3,2,3,4,2,2,1,3,5,2,2,2,1,3,3,2,3,2,6,5,5,6,6,4,4,2,4,8,9,8,4,4,5,4,6,5,3,9,8,6,6,5,4,3,3,4,3,6,5,4,4,5,5,5,5,salsa
1RhHq7nLqmeucYrdP21J5J,4,2,2,5,6,8,6,5,6,4,2,5,2,3,3,4,1,2,3,3,1,2,7,9,7,7,8,8,9,9,9,9,9,8,6,8,8,3,4,8,8,4,3,7,6,6,3,4,4,5,4,6,6,5,3,5,5,5,3,3,5,6,4,3,4,4,4,4,6,4,4,3,5,6,6,4,7,6,6,3,4,4,5,3,7,5,5,2,5,4,5,3,4,5,6,4,3,3,4,3,3,4,3,3,0,0,0,1,1,2,2,6,6,2,2,2,1,0,3,7,7,6,3,1,3,6,6,1,progressive-house
1RjEMrNsMVahOYHaSj0NU1,5,5,5,3,6,6,3,2,2,5,2,2,2,0,3,6,9,4,7,7,7,5,6,8,9,6,2,3,4,1,2,0,0,4,7,8,4,9,7,8,4,7,8,5,4,3,5,4,3,1,2,3,4,9,4,8,8,7,6,3,6,7,2,4,2,3,1,2,1,3,6,6,4,4,5,4,4,3,6,7,4,3,1,3,2,1,2,0,7,6,8,4,4,5,6,5,4,7,9,5,4,4,5,2,2,1,2,8,7,7,4,7,6,6,3,4,9,4,4,3,3,4,5,3,1,3,5,5,goth
1RnjygQnOSF8GqKELc7HdL,7,7,7,6,7,6,6,5,5,5,4,5,2,4,2,5,2,5,2,5,2,6,3,6,4,7,6,8,6,8,7,3,4,4,7,9,8,5,6,7,7,7,7,7,8,8,8,9,9,9,8,8,8,8,8,7,7,6,7,4,6,5,5,3,4,5,4,3,3,4,3,2,2,5,3,3,2,4,3,3,0,4,3,4,1,4,3,3,0,3,4,3,1,3,4,2,1,1,5,3,2,2,4,2,2,1,4,3,3,1,4,3,3,0,4,4,4,1,4,3,3,1,3,4,3,2,3,4,minimal-techno
1Rs9ecHoATzaBXb1BaSl2p,3,4,5,3,6,4,4,8,5,7,5,6,3,5,7,3,6,7,5,4,3,4,1,0,6,3,9,5,5,6,4,7,1,3,6,3,2,8,5,3,3,4,3,3,7,4,1,0,2,5,3,4,1,7,8,1,0,3,2,1,1,3,1,0,4,3,3,5,5,4,5,5,4,3,4,3,2,6,3,4,7,6,6,6,4,3,7,8,7,6,6,4,4,9,8,7,5,7,8,5,7,8,7,8,7,4,8,4,4,4,6,6,6,5,7,4,4,7,4,4,3,4,2,5,6,2,1,2,sertanejo
1RtDOgXYOrME0SIl4vjUi6,0,4,2,5,5,7,3,5,3,6,3,5,2,6,4,5,3,4,5,4,5,5,6,5,5,5,6,5,6,5,7,5,6,4,7,5,6,6,7,7,6,6,6,6,6,6,7,7,6,6,5,7,6,7,7,8,9,8,6,5,8,7,5,4,4,4,4,4,4,6,6,5,5,4,5,3,5,3,6,3,5,2,6,2,5,2,1,0,3,2,4,2,3,3,3,3,1,4,2,6,1,6,2,9,1,6,1,8,1,6,2,6,1,4,2,4,1,3,3,4,7,2,4,3,7,1,6,1,minimal-techno
1Rthn0f2nMv9Bj8i5ANYus,1,0,1,2,3,6,9,7,8,7,7,7,7,7,8,6,3,3,4,3,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,2,3,2,3,3,3,3,3,3,1,2,2,2,1,2,3,3,5,8,8,6,7,6,4,4,4,4,3,2,2,1,2,2,2,2,2,3,3,3,3,2,2,2,3,3,3,4,3,3,5,6,5,6,5,7,9,9,9,9,9,9,8,9,9,3,6,7,9,9,9,9,2,4,3,2,1,4,6,6,8,6,2,3,2,1,9,9,7,6,6,6,5,5,happy
1RtoOw5CS2PBcVG8A783Q0,0,1,1,0,1,3,1,3,5,4,3,6,3,3,6,5,4,5,4,4,5,4,1,3,3,3,5,5,5,4,6,6,6,8,5,5,6,5,6,5,5,5,5,3,3,4,2,3,5,4,5,5,4,3,5,4,4,6,6,2,4,5,5,6,5,3,5,3,3,4,4,1,5,4,3,4,5,5,5,4,3,3,2,2,3,5,4,5,5,3,3,3,3,5,5,4,3,5,3,4,4,4,6,7,7,8,9,4,0,3,9,9,8,7,9,8,4,6,4,6,3,5,4,5,9,6,7,7,mpb
1Rvl9e8bRf4EVEyZNg1YHW,7,9,5,5,2,7,5,5,4,2,3,6,6,9,3,3,5,5,4,3,2,4,6,5,4,3,3,2,6,5,3,4,9,6,8,4,3,4,5,7,3,6,9,7,4,3,5,7,6,7,3,4,7,7,9,6,2,3,4,5,3,2,3,6,6,3,3,2,3,3,3,3,4,4,6,7,3,2,3,4,5,6,3,5,6,8,4,2,4,4,4,4,3,4,5,6,5,3,3,2,4,5,4,2,3,4,6,2,2,4,3,5,5,4,5,5,7,4,3,3,3,4,5,3,3,3,6,7,synth-pop
1Rw0Qt5vESmeQAt5SIgJxC,2,2,3,8,4,0,0,0,1,5,9,8,7,7,3,0,3,1,7,4,4,5,2,1,3,6,8,3,4,4,3,3,6,8,5,2,3,6,2,4,6,8,4,4,4,0,2,2,6,7,4,5,4,0,1,5,8,5,6,4,2,2,4,7,6,2,3,8,3,3,5,8,5,6,6,1,2,4,6,8,5,6,5,2,3,7,9,5,5,4,3,3,5,9,8,9,6,4,2,1,6,9,6,5,6,1,1,1,4,7,4,5,5,2,1,4,8,5,5,6,3,2,4,7,8,8,6,4,folk
1SCHnL226Vc4S4lyoGeeSf,2,1,2,2,3,4,9,6,6,6,2,3,3,5,6,5,5,4,4,3,2,2,3,2,3,5,7,2,3,3,4,6,6,5,3,3,6,5,7,4,2,5,9,3,2,4,5,6,8,7,7,4,4,6,4,4,8,7,6,3,2,2,3,6,3,7,4,3,3,4,5,4,2,4,4,6,3,5,3,4,5,7,9,6,4,6,3,5,8,7,6,4,2,7,5,6,7,6,4,2,2,3,1,1,4,6,3,5,4,4,7,8,7,3,4,6,3,5,3,4,3,4,7,2,5,5,5,6,mpb
1SG18kW0egXcvFS1vmpA62,8,6,5,4,4,9,5,4,4,4,4,6,9,3,5,5,5,2,7,3,4,3,6,8,5,4,3,3,2,3,6,5,2,4,2,4,5,5,5,3,3,3,7,8,6,7,4,6,4,3,3,4,4,3,3,4,6,3,4,5,9,3,4,5,3,2,7,6,5,5,3,3,4,4,5,7,3,4,3,5,9,7,3,5,4,5,4,9,6,3,5,3,4,3,3,5,6,2,2,4,2,4,5,5,4,7,3,5,2,5,3,2,5,4,4,2,3,3,5,4,9,4,2,2,4,6,3,2,kids
1SI1WaYoVtIymVQDfvjwhP,3,9,4,5,4,8,3,4,6,9,5,5,3,1,8,7,3,3,2,2,1,2,3,2,3,5,4,6,2,1,1,2,6,8,4,3,4,9,3,4,4,4,3,4,1,3,5,3,5,4,3,4,4,3,4,5,9,7,5,5,2,6,6,9,3,3,6,7,2,8,9,3,4,3,5,3,5,6,7,7,3,2,5,3,3,4,4,4,2,3,5,3,3,5,5,6,5,5,4,3,2,3,5,5,3,4,5,3,5,9,8,3,4,2,3,8,4,4,3,3,4,6,4,3,5,5,8,8,sertanejo
1SI81V5OitxjJfeCXFHOQn,4,4,9,9,9,5,6,4,5,6,6,7,6,6,6,7,5,5,2,1,0,7,6,2,1,2,2,1,2,7,7,7,7,7,7,7,6,8,5,3,2,2,2,2,4,5,6,6,5,6,9,8,6,7,4,2,2,1,1,1,5,5,5,6,7,9,9,6,8,7,3,2,1,1,1,2,6,6,5,4,8,7,2,3,8,4,1,0,0,0,0,3,9,6,5,3,5,3,5,4,5,3,6,3,5,3,5,3,5,3,5,3,5,3,3,2,3,3,3,3,4,3,5,6,6,5,5,4,heavy-metal
1SJJy42cFpS2Mbmobiyrag,3,3,3,3,4,3,3,3,3,3,4,4,2,3,4,3,4,3,3,3,3,3,4,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,5,8,7,7,8,8,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,6,6,6,7,7,7,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,6,7,7,6,5,5,5,6,5,5,5,5,5,5,4,4,4,4,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,happy
1SKRpQhUIqU0kQffFlpOzz,6,5,5,3,6,7,5,5,4,6,1,4,1,5,1,5,4,6,2,3,2,4,4,7,7,5,7,5,6,5,7,4,7,4,7,3,4,3,3,2,6,5,5,4,5,7,5,6,5,6,5,7,4,5,5,8,3,1,1,2,1,1,5,7,4,4,5,4,2,1,6,4,5,3,6,2,7,5,7,4,5,6,7,4,7,3,1,1,1,5,5,4,4,6,4,6,4,7,4,6,7,8,6,6,5,3,1,2,3,3,3,4,6,4,1,5,7,5,3,3,7,7,5,3,9,4,5,2,heavy-metal
1SNMV6G57RakQpdV8jMHmQ,4,3,7,3,4,3,5,2,4,3,7,2,5,3,5,2,4,3,5,2,5,3,6,2,6,4,8,3,6,3,6,2,6,4,8,3,6,3,6,2,6,4,8,3,6,3,7,2,8,4,8,3,6,3,6,2,7,4,8,3,6,4,6,2,6,4,7,3,6,4,5,2,6,4,7,3,6,4,5,2,5,5,3,2,5,4,5,2,6,4,7,3,5,4,5,3,6,5,7,3,5,5,5,3,6,5,6,3,5,5,5,4,7,6,6,4,4,5,3,4,5,6,5,4,4,5,4,1,minimal-techno
1SZpPc3JkIa9btAVXCKbMt,9,8,7,5,4,7,6,7,7,4,5,4,5,3,6,5,7,6,6,4,5,6,5,5,8,7,6,6,5,6,5,5,6,5,6,8,6,4,5,4,5,5,8,5,6,5,5,3,3,6,5,6,6,5,4,6,5,7,7,6,8,9,6,6,7,4,6,8,8,6,7,2,4,3,3,3,2,6,6,1,2,3,3,0,0,0,0,0,0,5,1,3,5,6,8,7,7,4,2,4,6,4,3,2,1,6,2,1,1,4,6,2,2,5,9,1,1,1,9,1,0,1,3,1,2,5,4,3,goth
1SjK3fJFkEGuvGpwFvg3y9,5,9,9,4,0,1,1,8,4,8,9,5,0,0,9,8,7,9,6,8,5,4,3,2,1,4,4,3,6,8,5,5,8,7,4,3,3,3,1,2,2,1,2,6,5,5,8,3,4,3,3,3,2,2,4,4,6,7,7,6,9,8,6,7,6,3,3,2,3,1,1,2,3,2,4,7,7,4,4,4,3,2,2,4,4,4,7,8,5,4,7,4,3,3,3,3,2,3,2,2,2,6,5,8,7,3,4,3,3,3,2,3,5,4,6,7,7,9,8,6,6,6,5,3,3,2,3,2,mpb
1Sl3njkhhz8nrSPZroDQ82,3,2,2,4,2,3,3,2,2,6,7,3,1,1,3,3,3,2,3,4,2,4,5,3,2,1,4,5,4,6,7,6,5,4,2,2,4,4,3,5,5,3,4,3,3,5,3,3,3,2,4,4,2,4,4,4,7,6,4,3,3,3,5,6,6,7,3,5,7,7,5,4,6,7,8,6,7,8,8,8,0,7,6,3,7,6,4,2,6,7,9,3,1,6,2,5,7,9,6,3,6,8,6,0,6,4,4,8,7,3,2,5,6,8,5,5,2,2,6,6,8,2,0,7,8,7,7,7,progressive-house
1SlJj4DU9rQdGA4xOHIexl,4,5,5,2,2,4,5,8,5,6,6,6,6,6,5,5,3,6,5,5,4,7,7,6,4,5,5,6,5,6,5,6,3,5,4,5,2,3,4,6,7,6,6,4,5,4,7,5,5,8,9,9,9,9,9,9,8,0,1,6,2,0,0,4,3,5,5,6,5,4,3,6,5,2,0,5,4,1,0,3,3,4,6,5,6,4,4,5,8,8,0,2,5,1,0,1,4,3,6,5,6,5,3,3,6,5,1,0,6,3,1,0,4,3,6,6,7,7,5,5,5,8,6,3,4,3,1,1,progressive-house
1SnBxcNsBW4XD4ihiIPonk,1,7,6,6,7,4,3,5,8,5,2,2,7,4,3,4,5,8,4,4,4,3,2,3,4,4,3,4,3,2,8,5,2,2,3,3,3,2,3,1,2,5,6,5,3,2,4,3,3,3,6,8,4,4,4,3,2,3,4,4,3,2,7,8,3,7,7,8,9,5,4,2,2,3,3,2,6,3,2,3,3,3,4,5,6,3,2,8,8,6,8,3,4,4,9,5,4,4,7,7,4,4,5,7,6,4,5,5,5,5,5,6,5,6,4,2,3,2,2,4,6,7,8,9,5,3,3,3,mpb
1SnZi2eVU2kcXRNJT6ek4J,3,5,7,9,9,8,8,9,9,5,5,5,5,5,5,7,9,9,6,8,8,5,5,4,6,8,3,5,5,3,2,1,1,1,1,3,5,7,6,5,8,7,7,5,5,3,2,2,2,3,3,3,2,2,5,8,7,8,9,9,7,7,4,3,3,4,3,4,4,4,4,4,4,4,5,2,2,3,3,3,3,3,5,6,6,4,3,3,3,3,3,4,4,3,4,3,3,2,1,1,2,3,2,3,3,3,3,4,4,3,2,1,3,2,2,2,2,2,2,3,4,4,4,4,3,2,2,3,world-music
1SwWIs1IrolIDJtWoWlVPR,1,3,2,2,1,1,2,3,4,4,2,4,4,2,2,9,9,6,4,5,3,2,2,3,3,3,6,8,3,4,6,6,5,6,5,2,2,1,2,2,2,1,1,2,1,2,3,6,3,1,4,4,4,5,5,3,3,4,4,6,9,9,9,6,6,3,2,2,6,4,3,2,2,3,3,4,3,4,3,3,3,5,3,3,2,1,1,4,3,5,7,7,8,6,5,7,5,8,7,6,7,7,5,4,3,7,9,9,7,6,6,5,5,6,6,6,5,4,3,3,5,6,8,6,5,7,5,7,j-idol
1T7QAliOBS2iHntHcTs6jI,4,2,3,2,2,3,1,1,1,1,2,5,5,4,3,3,5,4,3,2,4,8,7,8,7,6,4,5,6,5,4,3,3,2,3,3,3,1,1,1,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,2,2,4,5,4,3,2,1,3,2,6,7,5,4,5,5,5,5,5,4,5,7,7,7,7,7,9,8,7,8,9,9,7,5,5,5,6,6,6,7,4,3,4,4,8,8,7,7,7,9,9,8,6,6,7,6,7,6,6,7,9,9,9,8,8,6,3,9,9,6,new-age
1TC8OQnGkzTgRxBHxNklNr,6,5,5,8,6,4,3,4,6,7,3,7,6,6,3,5,4,6,4,5,8,6,4,3,5,6,7,3,8,6,6,3,5,4,6,4,5,8,6,4,3,5,6,6,3,7,6,6,3,5,4,6,4,6,7,6,3,3,5,6,6,4,7,6,6,3,5,4,7,4,6,7,6,3,3,5,6,6,2,2,1,1,1,1,1,2,1,4,4,5,1,3,4,7,3,2,6,4,4,3,6,4,5,1,5,4,5,1,3,4,7,3,2,5,4,4,3,6,4,5,1,4,4,5,1,3,4,7,minimal-techno
1TDHZUpqzJu4aL8PzSCHCM,0,1,1,1,4,2,1,2,6,4,3,3,5,6,4,6,6,6,8,7,5,3,4,5,5,4,8,4,3,3,3,4,6,6,6,7,5,4,4,3,5,5,3,3,3,3,6,5,1,3,3,1,3,4,3,6,5,4,4,8,5,6,7,5,6,5,2,7,6,6,6,6,4,6,6,5,6,4,2,7,6,2,6,6,5,6,6,6,6,6,2,6,6,6,6,6,5,5,5,6,5,6,4,3,7,6,5,6,5,3,6,5,7,1,1,1,1,7,8,2,8,1,5,4,5,1,4,6,j-idol
1TDxick5QLeqBrX3GLmEuS,6,7,6,8,6,5,2,1,0,0,1,6,5,4,3,4,4,6,7,9,9,8,6,4,7,7,7,8,8,5,5,4,3,3,2,3,7,6,5,3,1,1,0,1,3,6,5,4,3,4,4,5,6,8,8,8,4,6,4,3,5,8,6,4,4,3,4,2,2,6,7,5,5,2,2,3,3,4,7,6,5,3,2,3,3,4,7,7,5,3,2,4,2,3,6,8,5,4,3,4,5,5,5,8,6,7,3,2,3,2,6,9,9,4,4,2,3,3,3,5,7,4,3,2,1,1,0,2,mpb
1TEdfKUfNOrEFAN9THfap3,8,6,1,0,4,4,3,5,7,4,2,2,6,4,1,1,5,7,5,3,3,0,3,8,6,4,3,4,5,3,5,6,2,2,3,5,4,4,5,8,6,4,2,7,4,1,4,4,2,5,3,7,3,5,5,4,1,1,1,8,6,6,6,3,6,6,3,7,5,4,7,7,6,6,7,8,2,5,8,6,5,2,2,5,3,6,5,3,3,2,7,5,4,3,5,4,5,7,9,8,6,7,8,5,7,5,8,3,4,6,6,8,8,7,6,3,3,5,2,4,1,3,6,2,0,2,4,1,heavy-metal
1THcZqLZVT8roulEbFgqmy,3,7,8,5,4,4,8,5,5,5,5,8,6,4,4,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,6,4,3,4,5,6,4,6,8,6,8,8,9,8,9,8,6,6,5,7,5,4,4,4,4,5,5,6,5,7,5,6,4,8,6,5,5,5,6,6,3,4,6,8,6,6,7,5,6,6,5,4,4,8,5,5,3,3,4,3,3,6,6,4,3,2,2,2,1,1,1,1,1,1,0,1,1,1,1,3,6,8,8,4,2,1,4,4,1,3,2,2,1,1,1,1,6,4,goth
1TMRFqZ969nHCpOluG5MVK,8,5,4,4,3,2,7,5,9,8,7,6,9,2,1,1,2,1,2,1,2,3,4,2,3,4,1,5,3,2,3,4,2,0,3,3,6,8,4,5,8,7,8,7,6,9,8,7,7,9,6,1,1,5,3,4,5,1,1,1,2,3,4,5,4,6,3,2,2,2,3,2,2,1,1,5,4,2,3,2,4,3,5,6,6,9,9,5,6,4,4,5,8,8,6,2,3,6,6,4,2,4,4,5,4,3,2,4,5,7,8,4,5,6,6,4,6,3,3,7,2,6,6,5,8,9,7,6,sertanejo
1TQDtNsrAABaMDSgRTpke6,2,3,6,5,4,3,9,5,5,5,2,2,8,6,6,6,9,4,2,2,3,5,7,4,7,6,3,8,7,3,2,4,6,6,5,4,3,2,2,4,3,8,8,9,7,5,3,8,6,7,6,4,9,7,4,3,3,2,3,3,2,6,7,8,5,3,6,6,2,2,2,1,1,3,2,1,3,3,4,5,6,4,4,7,9,8,6,2,3,3,2,5,6,4,2,3,4,7,5,3,2,2,3,3,7,7,2,3,2,2,5,6,2,2,5,7,5,6,5,4,2,3,3,3,2,3,9,8,sertanejo
1TQHup7ICgn33yWMgnkUyw,3,4,5,6,3,6,6,7,4,5,8,6,6,6,4,6,4,5,3,3,6,6,5,5,6,4,5,4,4,4,7,4,4,3,5,4,4,4,3,3,4,5,4,3,4,3,3,6,3,3,6,3,2,5,6,5,4,4,6,1,3,4,3,3,4,5,4,4,7,7,7,3,5,6,6,5,4,1,4,3,4,4,3,5,5,3,3,6,6,2,4,4,7,4,5,4,5,5,7,5,7,3,5,4,3,6,6,7,6,5,4,5,4,5,5,5,3,5,4,4,3,4,6,5,3,4,3,2,sleep
1TWlhhICPR0UpyIJhxPiEx,4,4,8,9,6,9,8,6,8,2,3,6,4,6,5,3,5,7,4,7,6,6,4,6,6,4,8,5,7,4,4,6,3,4,3,5,2,2,6,6,6,7,3,1,4,7,7,6,5,2,5,5,4,7,5,6,3,6,6,6,4,4,4,1,4,1,1,5,4,5,2,1,2,2,4,3,3,4,4,5,2,3,2,1,2,3,4,5,6,8,9,8,8,8,8,9,5,1,2,2,4,4,3,1,2,2,4,2,5,1,3,3,2,5,3,5,1,3,2,4,9,7,5,1,4,3,4,3,piano
1TanajJ8Lf60lccPue21DO,0,0,0,1,3,3,2,2,2,1,2,2,2,1,1,1,2,2,3,1,2,2,1,2,2,1,2,2,2,4,5,4,5,6,5,6,6,6,5,6,7,8,9,9,8,9,9,9,9,9,9,9,5,4,4,4,5,5,5,5,5,5,5,3,4,4,5,6,5,5,6,4,6,6,4,5,6,4,6,6,5,5,5,3,5,5,5,5,4,5,5,5,6,5,4,5,3,5,6,4,5,6,3,6,6,4,5,5,3,5,5,4,4,4,4,5,5,5,5,4,6,4,5,6,4,5,4,3,happy
1TbuDl6GklIG7zy5fSiNni,6,3,5,4,7,7,5,6,8,9,9,9,9,9,9,9,7,8,9,9,9,8,9,9,8,8,7,7,6,6,7,6,6,5,5,6,6,4,2,4,7,7,7,7,6,7,4,4,4,4,3,2,2,2,2,3,2,3,4,3,1,4,6,2,3,5,5,5,6,6,6,6,5,5,5,5,5,4,5,3,2,4,6,7,6,6,6,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,3,2,4,7,5,2,3,3,5,8,5,7,7,4,6,5,5,opera
1Td2rh1ideN2Tu3nuCxeN5,4,6,4,4,6,4,4,5,3,1,5,5,4,5,3,4,7,8,3,3,3,4,2,6,6,4,6,4,5,7,6,5,5,3,2,5,3,2,5,2,2,3,8,4,3,4,3,2,5,3,3,5,4,4,5,4,4,5,4,3,5,4,2,5,4,2,8,9,4,6,6,4,3,4,1,5,4,1,1,6,3,4,6,2,2,6,5,4,5,7,2,7,9,8,5,6,6,5,4,3,4,4,2,2,5,2,5,6,4,2,4,4,9,7,3,3,5,4,3,4,4,4,5,4,2,9,9,5,goth
1Te7nc43FVDg9bxbQvnvic,5,5,2,3,3,6,5,6,4,3,4,4,4,3,6,7,6,4,3,3,4,5,3,4,2,4,3,3,5,4,7,5,4,3,4,5,4,4,3,5,2,5,6,5,4,2,4,3,6,6,5,6,3,5,4,3,6,6,3,2,2,2,6,4,6,6,4,3,2,7,7,4,6,3,4,5,7,6,6,6,5,4,3,4,6,6,8,8,6,5,8,6,5,4,6,3,4,6,4,3,1,4,9,8,6,4,7,6,5,3,6,9,6,2,5,6,6,3,3,2,2,1,3,0,0,4,5,4,j-idol
1TeCAcxi2v5dHeSdDramNC,6,5,7,4,3,5,4,5,4,5,7,8,7,5,5,6,5,6,5,4,2,1,4,4,5,3,7,9,5,4,2,2,5,5,2,4,2,4,3,4,0,1,4,5,8,7,6,8,5,5,8,6,4,1,1,3,5,5,6,4,2,3,4,3,2,4,1,2,4,6,6,4,3,2,1,3,2,4,5,6,9,7,5,6,7,4,5,5,7,6,6,7,9,8,1,2,1,2,3,5,2,1,2,4,2,3,3,4,3,6,9,9,6,4,2,3,9,8,4,6,6,6,8,3,1,3,4,5,mpb
1TfqLAPs4K3s2rJMoCokcS,2,3,6,3,5,4,5,7,3,4,4,2,1,2,1,2,2,3,5,4,5,7,4,9,5,3,5,3,4,4,2,7,3,2,6,6,4,4,6,7,5,1,4,6,4,3,4,8,4,2,4,6,4,4,4,7,7,6,5,3,1,0,6,8,8,3,1,6,7,5,5,7,8,4,2,6,8,2,1,4,7,3,0,1,7,6,2,3,7,4,1,0,5,4,1,1,6,8,4,2,8,8,5,4,7,8,3,2,5,8,4,4,5,8,7,1,4,9,8,5,7,8,8,3,3,6,5,2,synth-pop
